,t,Uz,U,I
2037,0.0004074,-3.68,-0.004,4.012036108324975e-05
2038,0.00040760000000000004,-3.72,-0.004,4.012036108324975e-05
2039,0.00040780000000000005,-3.68,-0.002,2.0060180541624874e-05
2040,0.000408,-3.72,-0.002,2.0060180541624874e-05
2041,0.0004082,-3.68,-0.002,2.0060180541624874e-05
2042,0.00040840000000000006,-3.72,-0.002,2.0060180541624874e-05
2043,0.0004086,-3.72,-0.002,2.0060180541624874e-05
2044,0.0004088,-3.72,-0.002,2.0060180541624874e-05
2045,0.00040899999999999997,-3.72,0.0,-0.0
2046,0.0004092,-3.68,0.0,-0.0
2047,0.00040940000000000003,-3.72,-0.002,2.0060180541624874e-05
2048,0.0004096,-3.72,0.0,-0.0
2049,0.0004098,-3.72,0.0,-0.0
2050,0.00041,-3.68,0.0,-0.0
2051,0.00041020000000000005,-3.72,0.002,-2.0060180541624874e-05
2052,0.0004104,-3.72,0.0,-0.0
2053,0.0004106,-3.72,0.0,-0.0
2054,0.00041079999999999996,-3.72,0.002,-2.0060180541624874e-05
2055,0.000411,-3.68,0.002,-2.0060180541624874e-05
2056,0.0004112,-3.68,0.002,-2.0060180541624874e-05
2057,0.00041139999999999997,-3.72,0.002,-2.0060180541624874e-05
2058,0.0004116,-3.72,0.004,-4.012036108324975e-05
2059,0.00041180000000000003,-3.72,0.004,-4.012036108324975e-05
2060,0.000412,-3.72,0.002,-2.0060180541624874e-05
2061,0.0004122,-3.72,0.004,-4.012036108324975e-05
2062,0.00041239999999999994,-3.72,0.006,-6.0180541624874626e-05
2063,0.00041260000000000005,-3.72,0.006,-6.0180541624874626e-05
2064,0.0004128,-3.72,0.006,-6.0180541624874626e-05
2065,0.000413,-3.72,0.006,-6.0180541624874626e-05
2066,0.00041319999999999996,-3.72,0.006,-6.0180541624874626e-05
2067,0.0004134,-3.72,0.006,-6.0180541624874626e-05
2068,0.0004136,-3.72,0.006,-6.0180541624874626e-05
2069,0.0004138,-3.72,0.006,-6.0180541624874626e-05
2070,0.000414,-3.72,0.008,-8.02407221664995e-05
2071,0.00041420000000000004,-3.72,0.006,-6.0180541624874626e-05
2072,0.0004144,-3.72,0.008,-8.02407221664995e-05
2073,0.0004146,-3.72,0.008,-8.02407221664995e-05
2074,0.00041479999999999995,-3.72,0.008,-8.02407221664995e-05
2075,0.00041500000000000006,-3.72,0.008,-8.02407221664995e-05
2076,0.0004152,-3.72,0.008,-8.02407221664995e-05
2077,0.0004154,-3.72,0.008,-8.02407221664995e-05
2078,0.00041559999999999996,-3.7600000000000002,0.008,-8.02407221664995e-05
2079,0.0004158,-3.72,0.01,-0.00010030090270812437
2080,0.00041600000000000003,-3.72,0.008,-8.02407221664995e-05
2081,0.0004162,-3.72,0.008,-8.02407221664995e-05
2082,0.0004164,-3.72,0.01,-0.00010030090270812437
2083,0.00041660000000000004,-3.72,0.01,-0.00010030090270812437
2084,0.0004168,-3.72,0.01,-0.00010030090270812437
2085,0.000417,-3.72,0.01,-0.00010030090270812437
2086,0.00041719999999999995,-3.72,0.01,-0.00010030090270812437
2087,0.00041740000000000006,-3.72,0.012,-0.00012036108324974925
2088,0.0004176,-3.72,0.01,-0.00010030090270812437
2089,0.0004178,-3.72,0.012,-0.00012036108324974925
2090,0.00041799999999999997,-3.72,0.012,-0.00012036108324974925
2091,0.00041820000000000003,-3.72,0.01,-0.00010030090270812437
2092,0.00041840000000000003,-3.72,0.012,-0.00012036108324974925
2093,0.0004186,-3.72,0.014,-0.0001404212637913741
2094,0.0004188,-3.72,0.012,-0.00012036108324974925
2095,0.00041900000000000005,-3.72,0.014,-0.0001404212637913741
2096,0.0004192,-3.72,0.014,-0.0001404212637913741
2097,0.0004194,-3.72,0.014,-0.0001404212637913741
2098,0.00041959999999999995,-3.72,0.014,-0.0001404212637913741
2099,0.00041980000000000007,-3.72,0.014,-0.0001404212637913741
2100,0.00042,-3.72,0.014,-0.0001404212637913741
2101,0.0004202,-3.72,0.014,-0.0001404212637913741
2102,0.0004204,-3.72,0.014,-0.0001404212637913741
2103,0.00042060000000000003,-3.72,0.014,-0.0001404212637913741
2104,0.00042080000000000004,-3.72,0.014,-0.0001404212637913741
2105,0.000421,-3.72,0.014,-0.0001404212637913741
2106,0.0004212,-3.68,0.014,-0.0001404212637913741
2107,0.00042140000000000005,-3.72,0.014,-0.0001404212637913741
2108,0.0004216,-3.72,0.014,-0.0001404212637913741
2109,0.0004218,-3.72,0.014,-0.0001404212637913741
2110,0.00042199999999999996,-3.72,0.012,-0.00012036108324974925
2111,0.0004222,-3.72,0.014,-0.0001404212637913741
2112,0.0004224,-3.72,0.014,-0.0001404212637913741
2113,0.00042259999999999997,-3.72,0.012,-0.00012036108324974925
2114,0.0004228,-3.72,0.012,-0.00012036108324974925
2115,0.00042300000000000004,-3.72,0.014,-0.0001404212637913741
2116,0.00042320000000000004,-3.72,0.012,-0.00012036108324974925
2117,0.0004234,-3.72,0.014,-0.0001404212637913741
2118,0.0004236,-3.72,0.012,-0.00012036108324974925
2119,0.00042380000000000006,-3.72,0.012,-0.00012036108324974925
2120,0.000424,-3.72,0.01,-0.00010030090270812437
2121,0.0004242,-3.72,0.012,-0.00012036108324974925
2122,0.00042439999999999996,-3.72,0.012,-0.00012036108324974925
2123,0.0004246,-3.7600000000000002,0.012,-0.00012036108324974925
2124,0.0004248,-3.72,0.012,-0.00012036108324974925
2125,0.000425,-3.72,0.01,-0.00010030090270812437
2126,0.0004252,-3.72,0.012,-0.00012036108324974925
2127,0.00042540000000000004,-3.72,0.01,-0.00010030090270812437
2128,0.00042560000000000005,-3.72,0.01,-0.00010030090270812437
2129,0.0004258,-3.72,0.01,-0.00010030090270812437
2130,0.000426,-3.72,0.012,-0.00012036108324974925
2131,0.00042620000000000006,-3.72,0.01,-0.00010030090270812437
2132,0.0004264,-3.72,0.01,-0.00010030090270812437
2133,0.0004266,-3.72,0.01,-0.00010030090270812437
2134,0.00042679999999999997,-3.72,0.01,-0.00010030090270812437
2135,0.000427,-3.72,0.008,-8.02407221664995e-05
2136,0.00042720000000000003,-3.72,0.008,-8.02407221664995e-05
2137,0.0004274,-3.72,0.01,-0.00010030090270812437
2138,0.0004276,-3.72,0.008,-8.02407221664995e-05
2139,0.00042780000000000004,-3.72,0.008,-8.02407221664995e-05
2140,0.00042800000000000005,-3.72,0.008,-8.02407221664995e-05
2141,0.0004282,-3.72,0.008,-8.02407221664995e-05
2142,0.0004284,-3.72,0.008,-8.02407221664995e-05
2143,0.00042860000000000006,-3.72,0.006,-6.0180541624874626e-05
2144,0.0004288,-3.72,0.008,-8.02407221664995e-05
2145,0.000429,-3.7600000000000002,0.006,-6.0180541624874626e-05
2146,0.00042919999999999997,-3.72,0.006,-6.0180541624874626e-05
2147,0.00042940000000000003,-3.72,0.006,-6.0180541624874626e-05
2148,0.00042960000000000003,-3.72,0.006,-6.0180541624874626e-05
2149,0.0004298,-3.72,0.006,-6.0180541624874626e-05
2150,0.00043,-3.72,0.006,-6.0180541624874626e-05
2151,0.00043020000000000005,-3.72,0.006,-6.0180541624874626e-05
2152,0.00043040000000000005,-3.72,0.006,-6.0180541624874626e-05
2153,0.0004306,-3.72,0.006,-6.0180541624874626e-05
2154,0.0004308,-3.72,0.004,-4.012036108324975e-05
2155,0.00043100000000000007,-3.72,0.002,-2.0060180541624874e-05
2156,0.0004312,-3.68,0.004,-4.012036108324975e-05
2157,0.0004314,-3.7600000000000002,0.002,-2.0060180541624874e-05
2158,0.0004316,-3.72,0.002,-2.0060180541624874e-05
2159,0.00043180000000000003,-3.72,0.002,-2.0060180541624874e-05
2160,0.00043200000000000004,-3.72,0.0,-0.0
2161,0.0004322,-3.68,0.002,-2.0060180541624874e-05
2162,0.0004324,-3.72,0.002,-2.0060180541624874e-05
2163,0.00043260000000000005,-3.72,0.002,-2.0060180541624874e-05
2164,0.0004328,-3.68,0.0,-0.0
2165,0.000433,-3.72,0.0,-0.0
2166,0.00043319999999999996,-3.72,0.0,-0.0
2167,0.00043340000000000007,-3.68,0.0,-0.0
2168,0.0004336,-3.72,0.0,-0.0
2169,0.00043380000000000003,-3.72,-0.002,2.0060180541624874e-05
2170,0.000434,-3.72,-0.002,2.0060180541624874e-05
2171,0.00043420000000000004,-3.72,-0.002,2.0060180541624874e-05
2172,0.00043440000000000004,-3.72,-0.002,2.0060180541624874e-05
2173,0.0004346,-3.72,0.0,-0.0
2174,0.0004348,-3.68,-0.002,2.0060180541624874e-05
2175,0.00043500000000000006,-3.72,-0.002,2.0060180541624874e-05
2176,0.0004352,-3.72,-0.002,2.0060180541624874e-05
2177,0.0004354,-3.72,-0.002,2.0060180541624874e-05
2178,0.00043559999999999996,-3.72,-0.002,2.0060180541624874e-05
2179,0.00043579999999999997,-3.72,-0.002,2.0060180541624874e-05
2180,0.000436,-3.68,-0.004,4.012036108324975e-05
2181,0.00043620000000000003,-3.72,-0.004,4.012036108324975e-05
2182,0.0004364,-3.72,-0.006,6.0180541624874626e-05
2183,0.0004366,-3.72,-0.004,4.012036108324975e-05
2184,0.00043680000000000005,-3.72,-0.004,4.012036108324975e-05
2185,0.000437,-3.72,-0.006,6.0180541624874626e-05
2186,0.0004372,-3.68,-0.006,6.0180541624874626e-05
2187,0.00043739999999999995,-3.72,-0.006,6.0180541624874626e-05
2188,0.0004376,-3.72,-0.006,6.0180541624874626e-05
2189,0.0004378,-3.72,-0.006,6.0180541624874626e-05
2190,0.00043799999999999997,-3.72,-0.006,6.0180541624874626e-05
2191,0.00043819999999999997,-3.72,-0.008,8.02407221664995e-05
2192,0.00043840000000000003,-3.72,-0.008,8.02407221664995e-05
2193,0.00043860000000000004,-3.72,-0.008,8.02407221664995e-05
2194,0.0004388,-3.72,-0.008,8.02407221664995e-05
2195,0.000439,-3.72,-0.01,0.00010030090270812437
2196,0.00043920000000000005,-3.72,-0.008,8.02407221664995e-05
2197,0.0004394,-3.72,-0.008,8.02407221664995e-05
2198,0.0004396,-3.72,-0.008,8.02407221664995e-05
2199,0.00043979999999999996,-3.68,-0.01,0.00010030090270812437
2200,0.00044,-3.68,-0.01,0.00010030090270812437
2201,0.0004402,-3.72,-0.008,8.02407221664995e-05
2202,0.00044039999999999997,-3.72,-0.008,8.02407221664995e-05
2203,0.0004406,-3.72,-0.01,0.00010030090270812437
2204,0.00044080000000000004,-3.72,-0.008,8.02407221664995e-05
2205,0.00044100000000000004,-3.72,-0.01,0.00010030090270812437
2206,0.0004412,-3.72,-0.01,0.00010030090270812437
2207,0.0004414,-3.72,-0.012,0.00012036108324974925
2208,0.00044160000000000005,-3.72,-0.01,0.00010030090270812437
2209,0.0004418,-3.72,-0.01,0.00010030090270812437
2210,0.000442,-3.72,-0.01,0.00010030090270812437
2211,0.00044219999999999996,-3.72,-0.01,0.00010030090270812437
2212,0.0004424,-3.72,-0.01,0.00010030090270812437
2213,0.0004426,-3.72,-0.01,0.00010030090270812437
2214,0.0004428,-3.72,-0.01,0.00010030090270812437
2215,0.000443,-3.72,-0.01,0.00010030090270812437
2216,0.00044320000000000004,-3.72,-0.01,0.00010030090270812437
2217,0.0004434,-3.72,-0.01,0.00010030090270812437
2218,0.0004436,-3.68,-0.012,0.00012036108324974925
2219,0.00044379999999999995,-3.72,-0.01,0.00010030090270812437
2220,0.00044400000000000006,-3.68,-0.01,0.00010030090270812437
2221,0.0004442,-3.72,-0.01,0.00010030090270812437
2222,0.0004444,-3.72,-0.014,0.0001404212637913741
2223,0.00044459999999999996,-3.68,-0.01,0.00010030090270812437
2224,0.0004448,-3.68,-0.012,0.00012036108324974925
2225,0.00044500000000000003,-3.72,-0.01,0.00010030090270812437
2226,0.0004452,-3.72,-0.012,0.00012036108324974925
2227,0.0004454,-3.68,-0.012,0.00012036108324974925
2228,0.00044560000000000004,-3.72,-0.012,0.00012036108324974925
2229,0.0004458,-3.72,-0.012,0.00012036108324974925
2230,0.000446,-3.72,-0.01,0.00010030090270812437
2231,0.00044619999999999995,-3.68,-0.012,0.00012036108324974925
2232,0.00044640000000000006,-3.72,-0.012,0.00012036108324974925
2233,0.0004466,-3.72,-0.014,0.0001404212637913741
2234,0.0004468,-3.72,-0.01,0.00010030090270812437
2235,0.00044699999999999997,-3.68,-0.012,0.00012036108324974925
2236,0.00044720000000000003,-3.68,-0.012,0.00012036108324974925
2237,0.00044740000000000003,-3.68,-0.01,0.00010030090270812437
2238,0.0004476,-3.72,-0.012,0.00012036108324974925
2239,0.0004478,-3.72,-0.01,0.00010030090270812437
2240,0.00044800000000000005,-3.72,-0.01,0.00010030090270812437
2241,0.0004482,-3.72,-0.012,0.00012036108324974925
2242,0.0004484,-3.72,-0.01,0.00010030090270812437
2243,0.00044859999999999995,-3.72,-0.01,0.00010030090270812437
2244,0.00044880000000000007,-3.68,-0.01,0.00010030090270812437
2245,0.000449,-3.72,-0.01,0.00010030090270812437
2246,0.0004492,-3.72,-0.012,0.00012036108324974925
2247,0.0004494,-3.68,-0.008,8.02407221664995e-05
2248,0.00044960000000000003,-3.72,-0.01,0.00010030090270812437
2249,0.00044980000000000004,-3.72,-0.01,0.00010030090270812437
2250,0.00045,-3.72,-0.01,0.00010030090270812437
2251,0.0004502,-3.72,-0.01,0.00010030090270812437
2252,0.00045040000000000005,-3.72,-0.01,0.00010030090270812437
2253,0.0004506,-3.72,-0.01,0.00010030090270812437
2254,0.0004508,-3.72,-0.01,0.00010030090270812437
2255,0.00045099999999999996,-3.72,-0.008,8.02407221664995e-05
2256,0.00045120000000000007,-3.72,-0.01,0.00010030090270812437
2257,0.0004514,-3.72,-0.01,0.00010030090270812437
2258,0.0004516,-3.68,-0.01,0.00010030090270812437
2259,0.0004518,-3.72,-0.008,8.02407221664995e-05
2260,0.00045200000000000004,-3.72,-0.008,8.02407221664995e-05
2261,0.00045220000000000004,-3.72,-0.008,8.02407221664995e-05
2262,0.0004524,-3.72,-0.008,8.02407221664995e-05
2263,0.0004526,-3.72,-0.008,8.02407221664995e-05
2264,0.00045280000000000006,-3.68,-0.006,6.0180541624874626e-05
2265,0.000453,-3.72,-0.006,6.0180541624874626e-05
2266,0.0004532,-3.72,-0.008,8.02407221664995e-05
2267,0.00045339999999999996,-3.68,-0.006,6.0180541624874626e-05
2268,0.0004536,-3.72,-0.006,6.0180541624874626e-05
2269,0.0004538,-3.72,-0.006,6.0180541624874626e-05
2270,0.000454,-3.68,-0.006,6.0180541624874626e-05
2271,0.0004542,-3.72,-0.006,6.0180541624874626e-05
2272,0.00045440000000000004,-3.72,-0.006,6.0180541624874626e-05
2273,0.00045460000000000005,-3.72,-0.004,4.012036108324975e-05
2274,0.0004548,-3.72,-0.002,2.0060180541624874e-05
2275,0.000455,-3.72,-0.004,4.012036108324975e-05
2276,0.00045520000000000006,-3.72,-0.004,4.012036108324975e-05
2277,0.0004554,-3.72,-0.004,4.012036108324975e-05
2278,0.0004556,-3.72,-0.004,4.012036108324975e-05
2279,0.00045579999999999997,-3.72,-0.004,4.012036108324975e-05
2280,0.000456,-3.72,-0.002,2.0060180541624874e-05
2281,0.00045620000000000003,-3.72,-0.002,2.0060180541624874e-05
2282,0.0004564,-3.72,-0.002,2.0060180541624874e-05
2283,0.0004566,-3.72,-0.002,2.0060180541624874e-05
2284,0.00045680000000000004,-3.72,-0.002,2.0060180541624874e-05
2285,0.00045700000000000005,-3.72,-0.002,2.0060180541624874e-05
2286,0.0004572,-3.72,-0.002,2.0060180541624874e-05
2287,0.0004574,-3.72,-0.002,2.0060180541624874e-05
2288,0.00045760000000000006,-3.68,-0.002,2.0060180541624874e-05
2289,0.0004578,-3.72,0.0,-0.0
2290,0.000458,-3.72,0.0,-0.0
2291,0.00045819999999999997,-3.72,0.0,-0.0
2292,0.00045840000000000003,-3.72,0.0,-0.0
2293,0.00045860000000000003,-3.72,0.0,-0.0
2294,0.0004588,-3.72,0.0,-0.0
2295,0.000459,-3.72,0.0,-0.0
2296,0.00045920000000000005,-3.72,0.002,-2.0060180541624874e-05
2297,0.00045940000000000005,-3.72,0.002,-2.0060180541624874e-05
2298,0.0004596,-3.72,0.002,-2.0060180541624874e-05
2299,0.0004598,-3.72,0.002,-2.0060180541624874e-05
2300,0.00046000000000000007,-3.72,0.002,-2.0060180541624874e-05
2301,0.0004602,-3.72,0.002,-2.0060180541624874e-05
2302,0.0004604,-3.72,0.002,-2.0060180541624874e-05
2303,0.0004606,-3.72,0.002,-2.0060180541624874e-05
2304,0.00046080000000000003,-3.72,0.004,-4.012036108324975e-05
2305,0.00046100000000000004,-3.72,0.006,-6.0180541624874626e-05
2306,0.0004612,-3.72,0.004,-4.012036108324975e-05
2307,0.0004614,-3.72,0.004,-4.012036108324975e-05
2308,0.00046159999999999994,-3.72,0.004,-4.012036108324975e-05
2309,0.00046180000000000006,-3.72,0.006,-6.0180541624874626e-05
2310,0.000462,-3.72,0.006,-6.0180541624874626e-05
2311,0.0004622,-3.72,0.006,-6.0180541624874626e-05
2312,0.00046239999999999996,-3.72,0.006,-6.0180541624874626e-05
2313,0.0004626,-3.72,0.006,-6.0180541624874626e-05
2314,0.00046280000000000003,-3.72,0.006,-6.0180541624874626e-05
2315,0.000463,-3.72,0.006,-6.0180541624874626e-05
2316,0.0004632,-3.72,0.006,-6.0180541624874626e-05
2317,0.00046340000000000004,-3.72,0.006,-6.0180541624874626e-05
2318,0.0004636,-3.72,0.008,-8.02407221664995e-05
2319,0.0004638,-3.72,0.008,-8.02407221664995e-05
2320,0.00046399999999999995,-3.72,0.008,-8.02407221664995e-05
2321,0.00046420000000000006,-3.7600000000000002,0.008,-8.02407221664995e-05
2322,0.0004644,-3.72,0.008,-8.02407221664995e-05
2323,0.0004646,-3.72,0.008,-8.02407221664995e-05
2324,0.00046479999999999997,-3.72,0.008,-8.02407221664995e-05
2325,0.000465,-3.72,0.008,-8.02407221664995e-05
2326,0.00046520000000000003,-3.72,0.008,-8.02407221664995e-05
2327,0.0004654,-3.72,0.008,-8.02407221664995e-05
2328,0.0004656,-3.72,0.008,-8.02407221664995e-05
2329,0.00046580000000000005,-3.72,0.008,-8.02407221664995e-05
2330,0.000466,-3.72,0.01,-0.00010030090270812437
2331,0.0004662,-3.72,0.01,-0.00010030090270812437
2332,0.00046639999999999995,-3.72,0.008,-8.02407221664995e-05
2333,0.0004666,-3.72,0.008,-8.02407221664995e-05
2334,0.0004668,-3.72,0.01,-0.00010030090270812437
2335,0.00046699999999999997,-3.72,0.008,-8.02407221664995e-05
2336,0.00046719999999999997,-3.72,0.01,-0.00010030090270812437
2337,0.00046740000000000003,-3.72,0.008,-8.02407221664995e-05
2338,0.00046760000000000004,-3.72,0.008,-8.02407221664995e-05
2339,0.0004678,-3.72,0.008,-8.02407221664995e-05
2340,0.000468,-3.7600000000000002,0.01,-0.00010030090270812437
2341,0.00046820000000000005,-3.72,0.01,-0.00010030090270812437
2342,0.0004684,-3.72,0.01,-0.00010030090270812437
2343,0.0004686,-3.72,0.01,-0.00010030090270812437
2344,0.00046879999999999996,-3.72,0.008,-8.02407221664995e-05
2345,0.000469,-3.72,0.01,-0.00010030090270812437
2346,0.0004692,-3.72,0.012,-0.00012036108324974925
2347,0.00046939999999999997,-3.72,0.01,-0.00010030090270812437
2348,0.0004696,-3.72,0.008,-8.02407221664995e-05
2349,0.00046980000000000004,-3.72,0.008,-8.02407221664995e-05
2350,0.00047000000000000004,-3.72,0.008,-8.02407221664995e-05
2351,0.0004702,-3.72,0.008,-8.02407221664995e-05
2352,0.0004704,-3.72,0.01,-0.00010030090270812437
2353,0.00047060000000000005,-3.72,0.01,-0.00010030090270812437
2354,0.0004708,-3.72,0.01,-0.00010030090270812437
2355,0.000471,-3.72,0.008,-8.02407221664995e-05
2356,0.00047119999999999996,-3.72,0.01,-0.00010030090270812437
2357,0.0004714,-3.72,0.01,-0.00010030090270812437
2358,0.0004716,-3.72,0.008,-8.02407221664995e-05
2359,0.0004718,-3.72,0.01,-0.00010030090270812437
2360,0.000472,-3.72,0.008,-8.02407221664995e-05
2361,0.00047220000000000004,-3.72,0.008,-8.02407221664995e-05
2362,0.00047240000000000004,-3.72,0.008,-8.02407221664995e-05
2363,0.0004726,-3.72,0.01,-0.00010030090270812437
2364,0.0004728,-3.68,0.008,-8.02407221664995e-05
2365,0.00047300000000000006,-3.72,0.008,-8.02407221664995e-05
2366,0.0004732,-3.72,0.008,-8.02407221664995e-05
2367,0.0004734,-3.72,0.008,-8.02407221664995e-05
2368,0.00047359999999999997,-3.72,0.008,-8.02407221664995e-05
2369,0.0004738,-3.72,0.008,-8.02407221664995e-05
2370,0.00047400000000000003,-3.72,0.008,-8.02407221664995e-05
2371,0.0004742,-3.72,0.008,-8.02407221664995e-05
2372,0.0004744,-3.72,0.006,-6.0180541624874626e-05
2373,0.00047460000000000004,-3.72,0.008,-8.02407221664995e-05
2374,0.00047480000000000005,-3.72,0.006,-6.0180541624874626e-05
2375,0.000475,-3.72,0.008,-8.02407221664995e-05
2376,0.0004752,-3.72,0.006,-6.0180541624874626e-05
2377,0.00047540000000000006,-3.72,0.006,-6.0180541624874626e-05
2378,0.0004756,-3.72,0.006,-6.0180541624874626e-05
2379,0.0004758,-3.72,0.006,-6.0180541624874626e-05
2380,0.00047599999999999997,-3.72,0.006,-6.0180541624874626e-05
2381,0.00047620000000000003,-3.72,0.006,-6.0180541624874626e-05
2382,0.00047640000000000003,-3.72,0.006,-6.0180541624874626e-05
2383,0.0004766,-3.72,0.006,-6.0180541624874626e-05
2384,0.0004768,-3.72,0.006,-6.0180541624874626e-05
2385,0.00047700000000000005,-3.72,0.006,-6.0180541624874626e-05
2386,0.0004772,-3.72,0.006,-6.0180541624874626e-05
2387,0.0004774,-3.72,0.006,-6.0180541624874626e-05
2388,0.00047759999999999995,-3.72,0.004,-4.012036108324975e-05
2389,0.00047780000000000007,-3.72,0.006,-6.0180541624874626e-05
2390,0.000478,-3.72,0.004,-4.012036108324975e-05
2391,0.0004782,-3.72,0.004,-4.012036108324975e-05
2392,0.0004784,-3.72,0.004,-4.012036108324975e-05
2393,0.00047860000000000003,-3.72,0.002,-2.0060180541624874e-05
2394,0.00047880000000000004,-3.72,0.002,-2.0060180541624874e-05
2395,0.000479,-3.72,0.002,-2.0060180541624874e-05
2396,0.0004792,-3.72,0.002,-2.0060180541624874e-05
2397,0.00047940000000000005,-3.72,0.004,-4.012036108324975e-05
2398,0.0004796,-3.68,0.002,-2.0060180541624874e-05
2399,0.0004798,-3.72,0.002,-2.0060180541624874e-05
2400,0.00047999999999999996,-3.68,0.002,-2.0060180541624874e-05
2401,0.00048020000000000007,-3.68,0.002,-2.0060180541624874e-05
2402,0.0004804,-3.68,0.0,-0.0
2403,0.0004806,-3.72,0.002,-2.0060180541624874e-05
2404,0.0004808,-3.68,0.0,-0.0
2405,0.00048100000000000004,-3.72,0.0,-0.0
2406,0.00048120000000000004,-3.68,0.0,-0.0
2407,0.0004814,-3.72,-0.002,2.0060180541624874e-05
2408,0.0004816,-3.68,0.0,-0.0
2409,0.00048180000000000006,-3.72,0.0,-0.0
2410,0.000482,-3.72,0.0,-0.0
2411,0.0004822,-3.72,0.0,-0.0
2412,0.00048239999999999996,-3.72,0.0,-0.0
2413,0.0004826000000000001,-3.72,0.0,-0.0
2414,0.0004828,-3.72,0.0,-0.0
2415,0.00048300000000000003,-3.72,-0.002,2.0060180541624874e-05
2416,0.0004832,-3.72,-0.002,2.0060180541624874e-05
2417,0.00048340000000000004,-3.72,-0.002,2.0060180541624874e-05
2418,0.00048360000000000005,-3.72,-0.002,2.0060180541624874e-05
2419,0.0004838,-3.68,-0.004,4.012036108324975e-05
2420,0.000484,-3.72,-0.002,2.0060180541624874e-05
2421,0.00048420000000000006,-3.72,-0.002,2.0060180541624874e-05
2422,0.0004844,-3.72,-0.004,4.012036108324975e-05
2423,0.0004846,-3.72,-0.002,2.0060180541624874e-05
2424,0.00048479999999999997,-3.72,-0.004,4.012036108324975e-05
2425,0.0004850000000000001,-3.72,-0.004,4.012036108324975e-05
2426,0.00048520000000000003,-3.68,-0.006,6.0180541624874626e-05
2427,0.00048540000000000003,-3.72,-0.006,6.0180541624874626e-05
2428,0.0004856,-3.72,-0.004,4.012036108324975e-05
2429,0.00048580000000000004,-3.72,-0.006,6.0180541624874626e-05
2430,0.00048600000000000005,-3.72,-0.006,6.0180541624874626e-05
2431,0.0004862,-3.72,-0.006,6.0180541624874626e-05
2432,0.0004864,-3.72,-0.006,6.0180541624874626e-05
2433,0.00048659999999999996,-3.72,-0.008,8.02407221664995e-05
2434,0.0004868,-3.72,-0.006,6.0180541624874626e-05
2435,0.000487,-3.72,-0.006,6.0180541624874626e-05
2436,0.00048719999999999997,-3.72,-0.006,6.0180541624874626e-05
2437,0.0004874,-3.68,-0.006,6.0180541624874626e-05
2438,0.00048760000000000003,-3.72,-0.006,6.0180541624874626e-05
2439,0.0004878,-3.72,-0.006,6.0180541624874626e-05
2440,0.000488,-3.72,-0.008,8.02407221664995e-05
2441,0.00048819999999999994,-3.72,-0.008,8.02407221664995e-05
2442,0.0004884,-3.72,-0.008,8.02407221664995e-05
2443,0.0004886000000000001,-3.68,-0.008,8.02407221664995e-05
2444,0.0004888,-3.72,-0.008,8.02407221664995e-05
2445,0.000489,-3.72,-0.008,8.02407221664995e-05
2446,0.0004892000000000001,-3.72,-0.008,8.02407221664995e-05
2447,0.0004894,-3.72,-0.008,8.02407221664995e-05
2448,0.0004896,-3.68,-0.008,8.02407221664995e-05
2449,0.0004898,-3.72,-0.008,8.02407221664995e-05
2450,0.00049,-3.72,-0.008,8.02407221664995e-05
2451,0.0004902,-3.72,-0.008,8.02407221664995e-05
2452,0.0004904,-3.72,-0.008,8.02407221664995e-05
2453,0.0004906,-3.72,-0.01,0.00010030090270812437
2454,0.0004908,-3.72,-0.01,0.00010030090270812437
2455,0.000491,-3.72,-0.01,0.00010030090270812437
2456,0.0004912,-3.72,-0.008,8.02407221664995e-05
2457,0.0004914,-3.72,-0.008,8.02407221664995e-05
2458,0.0004916,-3.68,-0.008,8.02407221664995e-05
2459,0.0004918,-3.72,-0.008,8.02407221664995e-05
2460,0.000492,-3.72,-0.01,0.00010030090270812437
2461,0.0004921999999999999,-3.72,-0.01,0.00010030090270812437
2462,0.0004924,-3.72,-0.01,0.00010030090270812437
2463,0.0004926,-3.72,-0.01,0.00010030090270812437
2464,0.0004927999999999999,-3.72,-0.01,0.00010030090270812437
2465,0.000493,-3.68,-0.008,8.02407221664995e-05
2466,0.0004932000000000001,-3.72,-0.01,0.00010030090270812437
2467,0.0004934000000000001,-3.72,-0.01,0.00010030090270812437
2468,0.0004936,-3.72,-0.008,8.02407221664995e-05
2469,0.0004938,-3.72,-0.01,0.00010030090270812437
2470,0.0004940000000000001,-3.72,-0.01,0.00010030090270812437
2471,0.0004942,-3.72,-0.01,0.00010030090270812437
2472,0.0004944,-3.68,-0.008,8.02407221664995e-05
2473,0.0004946,-3.72,-0.01,0.00010030090270812437
2474,0.0004948,-3.68,-0.01,0.00010030090270812437
2475,0.000495,-3.72,-0.01,0.00010030090270812437
2476,0.0004952,-3.72,-0.008,8.02407221664995e-05
2477,0.0004954,-3.72,-0.008,8.02407221664995e-05
2478,0.0004956,-3.72,-0.012,0.00012036108324974925
2479,0.0004958,-3.72,-0.008,8.02407221664995e-05
2480,0.000496,-3.72,-0.01,0.00010030090270812437
2481,0.0004962,-3.72,-0.01,0.00010030090270812437
2482,0.0004964,-3.72,-0.008,8.02407221664995e-05
2483,0.0004966,-3.72,-0.01,0.00010030090270812437
2484,0.0004968,-3.72,-0.008,8.02407221664995e-05
2485,0.0004969999999999999,-3.72,-0.008,8.02407221664995e-05
2486,0.0004972,-3.68,-0.008,8.02407221664995e-05
